Date,Ticker,Stage,Action,Close,Stop,Risk_Pct,RS20d,ADX,DI_Plus,DI_Minus,Trending,VolSpike,AvgVol,ExtCount,Notes
2026-05-10,WRBY,Wedge Drop,SELL,21.66,,0.0,-12.9,11.5,23.5,24.3,False,False,1991318,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,HBM,Wedge Drop,SELL,22.35,,0.0,-13.0,16.4,20.5,28.9,False,True,4751936,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,KTB,Wedge Drop,SELL,71.66,,0.0,-13.0,17.2,21.2,27.3,False,False,561300,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,MBC,Wedge Drop,SELL,8.43,,0.0,-13.0,22.5,18.4,28.1,False,True,1915603,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,TIPT,Wedge Drop,SELL,17.06,,0.0,-13.0,16.3,15.5,21.1,False,False,255363,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,OHI,Wedge Drop,SELL,46.12,,0.0,-13.1,13.0,21.0,21.7,False,False,2127404,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,SBH,Wedge Drop,SELL,13.74,,0.0,-13.1,11.6,19.7,27.4,False,True,1186470,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,AS,Wedge Drop,SELL,34.78,,0.0,-13.2,14.5,21.9,22.6,False,False,3330571,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,RIGL,Wedge Drop,SELL,28.09,,0.0,-13.2,20.2,17.7,30.9,False,False,362361,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,ADNT,Wedge Drop,SELL,20.67,,0.0,-13.3,21.4,27.4,22.7,True,False,747454,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,DC,Wedge Drop,SELL,5.38,,0.0,-13.3,12.7,23.3,23.9,False,False,1134105,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,FLG,Wedge Drop,SELL,13.9,,0.0,-13.4,30.1,24.8,14.5,True,False,4567505,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,JXN,Wedge Drop,SELL,108.47,,0.0,-13.4,17.1,19.3,23.6,False,True,508088,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,PPG,Wedge Drop,SELL,106.41,,0.0,-13.4,15.4,20.1,28.5,False,False,1974109,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,ZLAB,Wedge Drop,SELL,20.98,,0.0,-13.5,22.7,26.5,27.7,False,False,768008,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,MNST,Wedge Drop,SELL,75.8,,0.0,-13.6,18.0,21.8,23.5,False,False,4413845,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,NSP,Wedge Drop,SELL,28.58,,0.0,-13.6,25.1,25.6,28.0,False,False,867252,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,PAL,Wedge Drop,SELL,7.02,,0.0,-13.6,23.6,25.2,16.3,True,False,412418,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,PG,Wedge Drop,SELL,144.9,,0.0,-13.6,22.3,26.9,23.7,True,False,8462054,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,PYPL,Wedge Drop,SELL,46.49,,0.0,-13.6,22.7,20.4,36.2,False,True,13215765,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,VICI,Wedge Drop,SELL,28.27,,0.0,-13.6,17.0,21.1,19.1,True,False,6959247,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,BTZ,Wedge Drop,SELL,10.27,,0.0,-13.7,15.1,22.2,26.4,False,False,246587,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,RNGR,Wedge Drop,SELL,16.85,,0.0,-13.7,15.3,21.3,24.6,False,False,266328,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,SMA,Wedge Drop,SELL,31.0,,0.0,-13.7,13.9,16.9,23.6,False,False,563131,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,TWI,Wedge Drop,SELL,7.63,,0.0,-13.7,19.2,15.8,27.3,False,False,723238,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,TEX,Wedge Drop,SELL,60.91,,0.0,-13.8,11.5,23.0,22.6,False,False,1085319,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,VCYT,Wedge Drop,SELL,32.97,,0.0,-13.8,9.5,24.3,24.2,False,True,732544,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,CWBC,Wedge Drop,SELL,23.77,,0.0,-13.9,21.9,22.3,17.8,True,False,234871,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,FRPT,Wedge Drop,SELL,60.17,,0.0,-13.9,17.5,17.1,28.4,False,True,1158597,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,HLT,Wedge Drop,SELL,312.77,,0.0,-13.9,23.7,17.3,28.2,False,False,1490400,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,TRV,Wedge Drop,SELL,301.35,,0.0,-13.9,14.9,20.7,17.1,False,False,1346097,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,CENTA,Wedge Drop,SELL,32.71,,0.0,-14.1,17.1,18.3,26.1,False,False,246766,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,FISV,Wedge Drop,SELL,57.28,,0.0,-14.1,17.0,23.1,35.0,False,True,5632458,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,HUBB,Wedge Drop,SELL,507.81,,0.0,-14.1,22.2,18.4,31.5,False,False,527940,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,ABG,Wedge Drop,SELL,198.5,,0.0,-14.2,18.4,14.4,26.1,False,False,298998,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,AWF,Wedge Drop,SELL,10.33,,0.0,-14.2,18.2,21.4,25.7,False,False,310175,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,BBWI,Wedge Drop,SELL,18.4,,0.0,-14.2,14.3,21.4,24.6,False,False,5946002,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,GMED,Wedge Drop,SELL,90.03,,0.0,-14.2,18.7,19.5,22.9,False,False,939196,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,JBI,Wedge Drop,SELL,5.08,,0.0,-14.2,17.0,17.2,32.8,False,True,1368651,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,MTB,Wedge Drop,SELL,215.48,,0.0,-14.2,12.2,15.4,18.5,False,False,957914,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,MTH,Wedge Drop,SELL,64.12,,0.0,-14.2,19.3,16.3,31.0,False,False,903651,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,GWW,Wedge Drop,SELL,1134.78,,0.0,-14.3,10.5,16.0,17.4,False,False,224658,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,LYG,Wedge Drop,SELL,5.19,,0.0,-14.3,15.3,25.5,35.8,False,False,17972569,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,NVST,Wedge Drop,SELL,26.19,,0.0,-14.3,14.4,14.7,22.4,False,False,2124610,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,ACHC,Wedge Drop,SELL,25.27,,0.0,-14.4,31.0,21.9,36.6,False,False,3197389,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,FUN,Wedge Drop,SELL,18.13,,0.0,-14.4,10.0,20.0,22.7,False,False,1422039,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,FWONK,Wedge Drop,SELL,87.4,,0.0,-14.4,12.5,25.4,21.8,False,False,1859767,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,MAT,Wedge Drop,SELL,14.72,,0.0,-14.4,19.7,16.1,19.6,False,False,4366832,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,TMHC,Wedge Drop,SELL,59.44,,0.0,-14.4,19.8,21.2,26.3,False,False,1451974,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,TOWN,Wedge Drop,SELL,34.97,,0.0,-14.4,17.1,16.3,26.0,False,False,407769,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,ACT,Wedge Drop,SELL,42.31,,0.0,-14.5,20.6,16.7,26.2,False,False,267847,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,EVV,Wedge Drop,SELL,9.44,,0.0,-14.5,29.3,29.5,15.3,True,False,262714,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,JOYY,Wedge Drop,SELL,58.75,,0.0,-14.5,12.7,23.7,24.6,False,False,251849,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,MLM,Wedge Drop,SELL,606.1,,0.0,-14.5,16.6,16.1,24.5,False,False,432634,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,PFGC,Wedge Drop,SELL,87.12,,0.0,-14.5,13.0,21.7,21.3,False,False,1738357,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,WMS,Wedge Drop,SELL,142.65,,0.0,-14.5,17.8,17.1,26.3,False,False,907458,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,WTS,Wedge Drop,SELL,291.69,,0.0,-14.5,15.9,15.8,25.4,False,False,265601,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,DMRA,Wedge Drop,SELL,24.87,,0.0,-14.6,14.3,19.9,12.9,False,False,227032,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,MAX,Wedge Drop,SELL,9.45,,0.0,-14.6,16.5,16.8,32.9,False,False,544797,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,XPO,Wedge Drop,SELL,207.55,,0.0,-14.6,24.7,17.7,20.4,False,False,1243777,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,BBVA,Wedge Drop,SELL,21.39,,0.0,-14.7,18.3,22.8,39.8,False,False,1863518,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,ESAB,Wedge Drop,SELL,97.23,,0.0,-14.7,18.2,16.5,25.5,False,False,583269,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,FBIN,Wedge Drop,SELL,38.18,,0.0,-14.7,23.6,14.9,28.1,False,False,2019946,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,FDX,Wedge Drop,SELL,362.75,,0.0,-14.7,21.9,21.5,29.5,False,False,1610215,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,PBH,Wedge Drop,SELL,55.75,,0.0,-14.7,24.7,17.1,26.2,False,False,443639,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,PDO,Wedge Drop,SELL,13.26,,0.0,-14.7,15.1,19.4,25.3,False,False,557085,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,SCHL,Wedge Drop,SELL,39.36,,0.0,-14.7,47.5,28.9,14.1,True,False,801484,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,UBER,Wedge Drop,SELL,72.95,,0.0,-14.7,11.1,24.4,23.7,False,True,14457529,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,EXEL,Wedge Drop,SELL,44.42,,0.0,-14.8,19.6,24.3,19.4,True,False,2366513,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,TGB,Wedge Drop,SELL,6.84,,0.0,-14.8,12.0,20.0,24.9,False,False,4234425,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,AVTR,Wedge Drop,SELL,8.05,,0.0,-14.9,20.3,24.3,17.1,True,False,9297222,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,RDY,Wedge Drop,SELL,13.26,,0.0,-14.9,14.6,29.4,34.6,False,False,2444954,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,UPS,Wedge Drop,SELL,98.07,,0.0,-14.9,22.1,19.6,38.6,False,False,5799591,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,BV,Wedge Drop,SELL,11.81,,0.0,-15.0,15.5,15.7,29.4,False,True,436232,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,DCI,Wedge Drop,SELL,86.28,,0.0,-15.0,16.4,20.8,27.4,False,False,570698,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,ESNT,Wedge Drop,SELL,60.17,,0.0,-15.0,29.4,22.3,27.2,False,False,547409,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,EVTC,Wedge Drop,SELL,28.38,,0.0,-15.0,15.9,19.8,30.0,False,False,261459,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,GLBE,Wedge Drop,SELL,31.61,,0.0,-15.0,9.9,26.1,24.6,False,False,1028074,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,GOLD,Wedge Drop,SELL,42.93,,0.0,-15.0,13.8,20.3,26.5,False,False,517010,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,MGM,Wedge Drop,SELL,37.91,,0.0,-15.0,11.2,21.1,22.3,False,False,3953237,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,F,Wedge Drop,SELL,11.69,,0.0,-15.1,18.4,18.4,30.5,False,False,37670711,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,FSUN,Wedge Drop,SELL,36.31,,0.0,-15.1,16.3,17.7,23.0,False,False,273602,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,IRTC,Wedge Drop,SELL,118.11,,0.0,-15.1,13.4,21.5,19.9,False,False,411467,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,PGR,Wedge Drop,SELL,197.74,,0.0,-15.1,21.2,10.0,20.7,False,False,2469401,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,BAX,Wedge Drop,SELL,16.75,,0.0,-15.2,20.2,15.6,25.7,False,False,7405193,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,CBRL,Wedge Drop,SELL,29.57,,0.0,-15.2,16.6,21.5,22.7,False,False,999849,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,FBK,Wedge Drop,SELL,53.98,,0.0,-15.2,10.1,18.3,18.0,False,False,282590,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,RITM,Wedge Drop,SELL,9.7,,0.0,-15.2,19.0,15.6,23.6,False,False,5566853,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,TTC,Wedge Drop,SELL,94.04,,0.0,-15.2,10.0,19.9,21.4,False,False,611982,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,WRB,Wedge Drop,SELL,66.49,,0.0,-15.3,9.0,18.5,18.2,False,False,1990735,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,AX,Wedge Drop,SELL,87.14,,0.0,-15.4,25.6,18.0,32.2,False,False,390162,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,CFR,Wedge Drop,SELL,140.49,,0.0,-15.4,15.9,18.2,16.7,True,False,496567,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,CHD,Wedge Drop,SELL,93.53,,0.0,-15.4,18.4,17.5,32.3,False,False,1857199,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,KVUE,Wedge Drop,SELL,17.37,,0.0,-15.4,12.5,18.3,19.1,False,False,15891488,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,MHK,Wedge Drop,SELL,97.39,,0.0,-15.4,23.5,17.0,30.6,False,False,924644,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,RL,Wedge Drop,SELL,360.02,,0.0,-15.4,16.9,19.6,23.9,False,False,476459,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,TRUP,Wedge Drop,SELL,25.91,,0.0,-15.4,18.3,21.0,25.2,False,False,351797,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,AES,Wedge Drop,SELL,14.37,,0.0,-15.5,13.9,22.9,27.0,False,False,8853788,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,AGO,Wedge Drop,SELL,81.86,,0.0,-15.5,14.1,16.5,22.9,False,False,331832,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,CCEP,Wedge Drop,SELL,93.54,,0.0,-15.5,17.7,21.8,29.7,False,False,1601328,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,RNR,Wedge Drop,SELL,302.04,,0.0,-15.5,13.8,23.7,23.4,False,False,302710,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,SBCF,Wedge Drop,SELL,30.9,,0.0,-15.5,16.5,18.5,21.3,False,False,738622,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,CINF,Wedge Drop,SELL,160.35,,0.0,-15.6,13.5,15.3,21.0,False,False,737084,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,IDA,Wedge Drop,SELL,145.02,,0.0,-15.6,9.1,17.7,17.0,False,False,421494,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,INDB,Wedge Drop,SELL,77.9,,0.0,-15.6,11.3,16.9,19.0,False,False,358930,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,ITGR,Wedge Drop,SELL,85.85,,0.0,-15.6,21.7,11.3,24.7,False,False,467448,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,KMB,Wedge Drop,SELL,97.2,,0.0,-15.6,13.8,17.3,19.1,False,False,4623519,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,MLTX,Wedge Drop,SELL,17.01,,0.0,-15.6,12.7,24.9,22.2,False,False,877979,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,SGI,Wedge Drop,SELL,74.5,,0.0,-15.6,20.2,17.8,27.2,False,False,2807241,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,TEO,Wedge Drop,SELL,11.63,,0.0,-15.6,11.0,20.0,16.6,False,False,240838,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,UTZ,Wedge Drop,SELL,7.69,,0.0,-15.6,15.1,17.0,19.3,False,False,1617955,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,AGCO,Wedge Drop,SELL,114.55,,0.0,-15.7,13.7,21.4,26.4,False,True,764264,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,DE,Wedge Drop,SELL,575.79,,0.0,-15.7,15.4,27.1,21.2,True,False,1037091,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,GNL,Wedge Drop,SELL,9.15,,0.0,-15.7,19.1,15.9,27.9,False,True,1428348,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,GTLS,Wedge Drop,SELL,207.75,,0.0,-15.7,16.3,13.7,18.7,False,False,1077802,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,JOE,Wedge Drop,SELL,65.0,,0.0,-15.7,18.9,24.0,33.8,False,True,228044,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,LIN,Wedge Drop,SELL,500.29,,0.0,-15.7,11.0,18.2,25.7,False,False,1835457,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,OMF,Wedge Drop,SELL,55.05,,0.0,-15.7,20.7,14.1,26.5,False,False,1133891,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,PACS,Wedge Drop,SELL,32.59,,0.0,-15.7,11.2,23.9,27.7,False,False,702515,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,CI,Wedge Drop,SELL,275.66,,0.0,-15.8,14.9,20.8,19.9,False,False,1474945,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,MPLX,Wedge Drop,SELL,55.66,,0.0,-15.8,22.9,20.5,27.2,False,True,2185928,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,ROCK,Wedge Drop,SELL,38.31,,0.0,-15.8,16.0,14.9,23.4,False,False,303496,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,SLGN,Wedge Drop,SELL,39.45,,0.0,-15.8,18.8,21.6,25.3,False,False,672400,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,TDY,Wedge Drop,SELL,631.87,,0.0,-15.8,13.8,21.9,22.0,False,False,337552,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,INNV,Wedge Drop,SELL,7.96,,0.0,-15.9,12.3,24.5,24.3,False,False,218652,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,IVR,Wedge Drop,SELL,8.03,,0.0,-15.9,11.6,17.3,24.7,False,True,2153424,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,ROL,Wedge Drop,SELL,54.11,,0.0,-15.9,21.0,19.7,22.7,False,False,2620237,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,RVLV,Wedge Drop,SELL,23.44,,0.0,-15.9,22.1,21.8,32.5,False,True,898247,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,WDFC,Wedge Drop,SELL,209.34,,0.0,-15.9,19.0,18.7,29.7,False,False,213677,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,FIS,Wedge Drop,SELL,46.61,,0.0,-16.0,22.0,19.1,24.2,False,False,5504931,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,TOL,Wedge Drop,SELL,137.28,,0.0,-16.0,21.3,18.6,28.3,False,False,902686,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,AVAH,Wedge Drop,SELL,6.47,,0.0,-16.1,18.9,18.9,25.6,False,False,1100129,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,BHK,Wedge Drop,SELL,9.1,,0.0,-16.1,16.1,21.1,29.1,False,False,232370,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,BRSL,Wedge Drop,SELL,12.51,,0.0,-16.1,12.2,21.6,26.7,False,False,1166318,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,BYD,Wedge Drop,SELL,84.07,,0.0,-16.1,12.9,19.5,31.9,False,False,979434,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,CAI,Wedge Drop,SELL,18.95,,0.0,-16.1,13.4,21.4,30.3,False,False,1710056,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,DRI,Wedge Drop,SELL,194.5,,0.0,-16.1,15.6,20.1,26.4,False,False,1108131,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,ISRG,Wedge Drop,SELL,451.38,,0.0,-16.1,16.7,17.6,27.4,False,False,2177230,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,JOBY,Wedge Drop,SELL,8.68,,0.0,-16.1,13.7,26.4,24.1,False,False,24205881,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,MBI,Wedge Drop,SELL,5.9,,0.0,-16.2,14.7,20.4,29.9,False,False,204940,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,TDW,Wedge Drop,SELL,85.01,,0.0,-16.2,14.9,20.6,26.6,False,False,776233,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,WRD,Wedge Drop,SELL,7.63,,0.0,-16.2,15.7,27.3,26.7,True,False,2200598,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,BILL,Wedge Drop,SELL,38.32,,0.0,-16.3,11.7,25.2,23.9,False,False,1591279,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,CSTL,Wedge Drop,SELL,24.6,,0.0,-16.3,15.5,25.5,26.1,False,False,295279,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,RYN,Wedge Drop,SELL,20.7,,0.0,-16.3,11.8,16.8,24.1,False,False,1937630,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,CDP,Wedge Drop,SELL,30.97,,0.0,-16.4,18.2,19.1,19.5,False,False,883063,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,CGON,Wedge Drop,SELL,67.17,,0.0,-16.4,24.0,23.6,17.6,True,False,1028447,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,DBD,Wedge Drop,SELL,77.53,,0.0,-16.4,21.0,20.2,29.2,False,False,772461,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,HG,Wedge Drop,SELL,30.43,,0.0,-16.5,28.4,17.0,23.8,False,False,394551,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,HSIC,Wedge Drop,SELL,74.37,,0.0,-16.5,16.8,13.0,30.9,False,True,1090054,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,MA,Wedge Drop,SELL,497.08,,0.0,-16.5,14.1,22.2,28.0,False,False,3216987,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,MCHB,Wedge Drop,SELL,14.86,,0.0,-16.5,21.4,19.7,30.4,False,False,487677,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,NMIH,Wedge Drop,SELL,37.66,,0.0,-16.5,28.5,18.9,38.0,False,False,404390,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,PRKS,Wedge Drop,SELL,34.23,,0.0,-16.5,12.7,19.5,21.5,False,False,931325,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,VLTO,Wedge Drop,SELL,88.13,,0.0,-16.5,15.1,22.4,21.8,True,False,1803736,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,AWR,Wedge Drop,SELL,76.2,,0.0,-16.6,16.5,23.6,25.6,False,False,381028,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,CPRI,Wedge Drop,SELL,18.6,,0.0,-16.6,18.0,15.5,28.4,False,False,2342371,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,DOLE,Wedge Drop,SELL,14.8,,0.0,-16.6,11.1,25.8,22.8,False,False,635208,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,ES,Wedge Drop,SELL,68.9,,0.0,-16.6,14.8,22.3,13.4,False,False,1713244,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,HELP,Wedge Drop,SELL,5.22,,0.0,-16.6,11.9,18.9,21.4,False,False,1596008,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,APGE,Wedge Drop,SELL,83.29,,0.0,-16.7,20.5,18.7,20.5,False,False,622920,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,EIG,Wedge Drop,SELL,41.71,,0.0,-16.7,19.7,17.8,36.4,False,False,212777,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,WSM,Wedge Drop,SELL,180.27,,0.0,-16.7,16.7,18.8,28.6,False,False,992666,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,SKWD,Wedge Drop,SELL,43.93,,0.0,-16.8,13.4,13.8,18.8,False,False,380598,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,AWI,Wedge Drop,SELL,164.38,,0.0,-16.9,22.9,15.0,32.3,False,False,414163,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,CHRW,Wedge Drop,SELL,167.13,,0.0,-16.9,22.5,18.7,36.1,False,False,2164401,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,FSSL,Wedge Drop,SELL,12.05,,0.0,-16.9,15.7,18.4,15.7,True,False,317382,0,Price lost the 20 EMA — Wedge Drop confirmed
2026-05-10,IMRX,Wedge Drop,SELL,5.34,,0.0,-16.9,14.0,18.7,20.6,False,False,786886,0,Price lost the 20 EMA — Wedge Drop confirmed
